policy,task,block_index,seed,mode,status,success,action_calls,step_limit,termination,instruction,origin,record_path,record_sha256
lingbot_vla,arm_select,16,500033,right,success,1,82,400,task_success,Let the right arm grab the block.,new,lingbot_vla/arm_select/arm_select_ep500033_result.json,4a8505713cda3e2952956267c64cb4035609be006ce4a4f32f86b723ad54a7ac
lingbot_vla,arm_select,17,500034,left,success,1,80,400,task_success,Use the left arm to hold the block.,new,lingbot_vla/arm_select/arm_select_ep500034_result.json,bd556a315c34ae76020d41cad380a504a22c2c7daf0c5f337ffd6136e1fa963c
lingbot_vla,arm_select,17,500035,right,failure,0,400,400,action_limit,Use the right arm to hold the block.,new,lingbot_vla/arm_select/arm_select_ep500035_result.json,d4f3ea81c21667c26280a6685e41a695298e03f61ab0d931be42d34a5bcb864c
lingbot_vla,arm_select,18,500036,left,failure,0,400,400,action_limit,Have the left arm take the block.,new,lingbot_vla/arm_select/arm_select_ep500036_result.json,548f5aae951b64e6cfb174640f74acccf673f780386a0390ec5a19e2f747e5ec
lingbot_vla,arm_select,18,500037,right,success,1,81,400,task_success,Have the right arm take the block.,new,lingbot_vla/arm_select/arm_select_ep500037_result.json,014cc3a9f3c58d37d2f26ca7196b6df6bb849c6f89f63ae4d7ec7b4d98a9395a
lingbot_vla,arm_select,19,500038,left,failure,0,400,400,action_limit,"With the left arm, grab the block.",new,lingbot_vla/arm_select/arm_select_ep500038_result.json,95ec121aab2bde977f926e735eed7faa36adb3374b608ec031e0bdd027465e67
lingbot_vla,arm_select,19,500039,right,success,1,81,400,task_success,"With the right arm, grab the block.",new,lingbot_vla/arm_select/arm_select_ep500039_result.json,f38858f2ff6196ef877dbe5174ddabd485b05641a7a5c58adbc783c85598b572
lingbot_vla,stack_sequence,0,100008,red>green>blue,success,1,459,1200,task_success,"Put red block down, green block on red block, blue block on green block.",reused,lingbot_vla/stack_sequence/stack_sequence_ep100008_result.json,b256c94bb521fb5a954834356e62253dbbafbe574248ecf90a79c9e1e930c362
lingbot_vla,stack_sequence,0,100009,red>blue>green,failure,0,1200,1200,action_limit,Stack green block over blue block and blue block over red block.,reused,lingbot_vla/stack_sequence/stack_sequence_ep100009_result.json,7534aec4fcab378a0238b3c46cae8b77465c4ed250ebd46a33281b3ae884cbff
lingbot_vla,stack_sequence,0,100010,green>red>blue,failure,0,1200,1200,action_limit,"From the bottom up: green block, then red block, then blue block.",reused,lingbot_vla/stack_sequence/stack_sequence_ep100010_result.json,4b834c8e89bfed0bca81d895318c2d65e4b34b1e6c20b7b7e1635c13556586b4
lingbot_vla,stack_sequence,0,100011,green>blue>red,failure,0,1200,1200,action_limit,"Bottom to top, the order is green block, blue block, red block.",reused,lingbot_vla/stack_sequence/stack_sequence_ep100011_result.json,9a3e323cbf18f37813614a34c1e03e38ed5f0aab6c7e432dcc3281a6bf48ef6c
lingbot_vla,stack_sequence,0,100012,blue>red>green,failure,0,1200,1200,action_limit,"Place blue block at the base, add red block, and top it with green block.",reused,lingbot_vla/stack_sequence/stack_sequence_ep100012_result.json,a6011d3db2480639e13f0383e36e24e45b07c8c696c1eab8099a3576c908e29b
lingbot_vla,stack_sequence,0,100013,blue>green>red,failure,0,1200,1200,action_limit,"First set blue block, then green block, then red block at the very top.",reused,lingbot_vla/stack_sequence/stack_sequence_ep100013_result.json,c922ea176ac67cecaf279fd19091fa1ba084a57ebac9bf01913ffb046e7dff20
lingbot_vla,stack_sequence,1,100014,red>green>blue,failure,0,1200,1200,action_limit,"First set red block, then green block, then blue block at the very top.",reused,lingbot_vla/stack_sequence/stack_sequence_ep100014_result.json,31273da8711fe92c82ae2ecf685464655123ba2dd7740e61d98ee1aa38e3c08c
lingbot_vla,stack_sequence,1,100015,red>blue>green,failure,0,1200,1200,action_limit,"From the bottom up: red block, then blue block, then green block.",reused,lingbot_vla/stack_sequence/stack_sequence_ep100015_result.json,ec357987edb72a1c59f7b1b36ccc5fcaefde94749e2e8a3535c3aa2b2cb165fd
lingbot_vla,stack_sequence,1,100016,green>red>blue,failure,0,1200,1200,action_limit,"Build a column: green block lowest, then red block, then blue block on top.",reused,lingbot_vla/stack_sequence/stack_sequence_ep100016_result.json,df5234af1fc8f5662965da298a6096bd5cc3ba7fa9d792ad3153adccaf6562d7
lingbot_vla,stack_sequence,1,100017,green>blue>red,failure,0,1200,1200,action_limit,"Put green block down, blue block on green block, red block on blue block.",reused,lingbot_vla/stack_sequence/stack_sequence_ep100017_result.json,94faeb78ca35909d6a64562b653ab6ff0d76d8856db0031c7387d5141063799d
lingbot_vla,stack_sequence,1,100018,blue>red>green,failure,0,1200,1200,action_limit,"From the bottom up: blue block, then red block, then green block.",reused,lingbot_vla/stack_sequence/stack_sequence_ep100018_result.json,ad1bcb0fc3b277b5e5cf2233524bc937b77296e3dd8ac35038e75a2956e19e16
lingbot_vla,stack_sequence,1,100019,blue>green>red,failure,0,1200,1200,action_limit,"Rest green block on blue block, then rest red block on green block.",reused,lingbot_vla/stack_sequence/stack_sequence_ep100019_result.json,e14ff44362fb0eaddfa0254d117149b5f57122dfb65b170336ceb96092fe87e5
lingbot_vla,stack_sequence,2,100020,red>green>blue,failure,0,1200,1200,action_limit,"Lay red block first, green block second, blue block third, each on the last.",reused,lingbot_vla/stack_sequence/stack_sequence_ep100020_result.json,361d5c5e265fe0cfa62ce2c0bef6a5da272b8220da2dcbc255f08919b8131c84
lingbot_vla,stack_sequence,2,100021,red>blue>green,failure,0,1200,1200,action_limit,"Order the tower red block, blue block, green block from bottom to top.",reused,lingbot_vla/stack_sequence/stack_sequence_ep100021_result.json,703345151ce497afd370f4f68f614be8de13f8fb6066daa05bccbd2864ca8d13
lingbot_vla,stack_sequence,2,100022,green>red>blue,failure,0,1200,1200,action_limit,"Put green block down, red block on green block, blue block on red block.",reused,lingbot_vla/stack_sequence/stack_sequence_ep100022_result.json,17752eaab498635be47b947f180612d78f66cc6fe71548ae7039a2f0ac8a3a56
lingbot_vla,stack_sequence,2,100023,green>blue>red,failure,0,1200,1200,action_limit,"Place green block at the base, add blue block, and top it with red block.",reused,lingbot_vla/stack_sequence/stack_sequence_ep100023_result.json,29678def48e8818b399b0452ed0db5ac8e4b21d9ad8e01290d6efada7c20c33c
lingbot_vla,stack_sequence,2,100024,blue>red>green,failure,0,1200,1200,action_limit,"Place blue block at the base, add red block, and top it with green block.",reused,lingbot_vla/stack_sequence/stack_sequence_ep100024_result.json,c657e693477ddfaed016d74d2d7066f6713a73802bf15bca6eed38c3e366bdec
lingbot_vla,stack_sequence,2,100025,blue>green>red,failure,0,1200,1200,action_limit,"First set blue block, then green block, then red block at the very top.",reused,lingbot_vla/stack_sequence/stack_sequence_ep100025_result.json,87a8e69da81ceede649fc462b3111512f63000993079b241e82ce39b80b4ab21
lingbot_vla,stack_sequence,3,100026,red>green>blue,success,1,453,1200,task_success,"From the bottom up: red block, then green block, then blue block.",reused,lingbot_vla/stack_sequence/stack_sequence_ep100026_result.json,c8868ca65d12c6353ef98e380b5d3ba6db3bf43ea0163951839332b0a085e19a
lingbot_vla,stack_sequence,3,100027,red>blue>green,failure,0,1200,1200,action_limit,"Put red block down, blue block on red block, green block on blue block.",reused,lingbot_vla/stack_sequence/stack_sequence_ep100027_result.json,f3598cfcd32829108892574358299da9cf8cfb5d8f65da367af78ff3a7496df0
lingbot_vla,stack_sequence,3,100028,green>red>blue,failure,0,1200,1200,action_limit,"Bottom to top, the order is green block, red block, blue block.",reused,lingbot_vla/stack_sequence/stack_sequence_ep100028_result.json,f32b8aae6cd7b50c2ea9d621474c68a22b71c1294b0c15a3b8e603c534683c42
lingbot_vla,stack_sequence,3,100029,green>blue>red,failure,0,1200,1200,action_limit,"Lay green block first, blue block second, red block third, each on the last.",reused,lingbot_vla/stack_sequence/stack_sequence_ep100029_result.json,ecd7f739f0c6d1e275f116759cb1ab16fb2178d70766da47d1a7307bb7b97a96
lingbot_vla,stack_sequence,3,100030,blue>red>green,failure,0,1200,1200,action_limit,"Put blue block down, red block on blue block, green block on red block.",reused,lingbot_vla/stack_sequence/stack_sequence_ep100030_result.json,fa699123bba1b6f703ea2b1b9f65fb2791f178bffd9dc1665bc784c24fddc2e9
lingbot_vla,stack_sequence,3,100031,blue>green>red,failure,0,1200,1200,action_limit,Stack red block over green block and green block over blue block.,reused,lingbot_vla/stack_sequence/stack_sequence_ep100031_result.json,6bc0792152a227d3abde7e2f65b8900de595306abb458961dd92528f721a7546
lingbot_vla,stack_sequence,4,100032,red>green>blue,success,1,456,1200,task_success,"From the bottom up: red block, then green block, then blue block.",reused,lingbot_vla/stack_sequence/stack_sequence_ep100032_result.json,990f8e4573e1ad95471232eef58f7c4d2a99def3890420849039dacb9063be9f
lingbot_vla,stack_sequence,4,100033,red>blue>green,failure,0,1200,1200,action_limit,"Order the tower red block, blue block, green block from bottom to top.",reused,lingbot_vla/stack_sequence/stack_sequence_ep100033_result.json,6d9cfc84702b8b5910947049596d9d60c491006dfe3e5372f2429e7936f52410
lingbot_vla,stack_sequence,4,100034,green>red>blue,failure,0,1200,1200,action_limit,"Rest red block on green block, then rest blue block on red block.",reused,lingbot_vla/stack_sequence/stack_sequence_ep100034_result.json,b8573d2dc1b135716380d4c1625aa017ed95a8647022211ca1e90ca6fc5c9806
lingbot_vla,stack_sequence,4,100035,green>blue>red,failure,0,1200,1200,action_limit,"Build a column: green block lowest, then blue block, then red block on top.",reused,lingbot_vla/stack_sequence/stack_sequence_ep100035_result.json,7731b50a02f4580231714892b2897162ddef90567dd2d73f7f35701caf8eb70d
lingbot_vla,stack_sequence,4,100036,blue>red>green,failure,0,1200,1200,action_limit,"Lay blue block first, red block second, green block third, each on the last.",reused,lingbot_vla/stack_sequence/stack_sequence_ep100036_result.json,9edd0f2210ed3213d7d2ca167f6874fd4fb76eb712266cbf79042e6e7f13911b
lingbot_vla,stack_sequence,4,100037,blue>green>red,failure,0,1200,1200,action_limit,"Bottom to top, the order is blue block, green block, red block.",reused,lingbot_vla/stack_sequence/stack_sequence_ep100037_result.json,baaddf85959f60a76ec4b6b1af624be6f68e1814d95d3dbb5fa6f7eeb4c430d3
lingbot_vla,stack_sequence,5,100038,red>green>blue,success,1,459,1200,task_success,Stack blue block over green block and green block over red block.,reused,lingbot_vla/stack_sequence/stack_sequence_ep100038_result.json,d5ae6c3b8b1dbf9bf7e6c09cfac9431397d576082ede9e1baa4287e5fd751770
lingbot_vla,stack_sequence,5,100039,red>blue>green,failure,0,1200,1200,action_limit,"Build a column: red block lowest, then blue block, then green block on top.",reused,lingbot_vla/stack_sequence/stack_sequence_ep100039_result.json,62dd8dc5486cda9f0e556f6e3f132b812b9db756be6c88b5ef9a1cf87747f406
lingbot_vla,stack_sequence,5,100040,green>red>blue,failure,0,1200,1200,action_limit,"Bottom to top, the order is green block, red block, blue block.",reused,lingbot_vla/stack_sequence/stack_sequence_ep100040_result.json,c30a14f90685c872633733da01dbef8097a362465410c3abea6c20a57aaffe83
lingbot_vla,stack_sequence,5,100041,green>blue>red,failure,0,1200,1200,action_limit,"Order the tower green block, blue block, red block from bottom to top.",reused,lingbot_vla/stack_sequence/stack_sequence_ep100041_result.json,226baa260a51ea28247695ff542e0614819bfb5e478e48e5d84c758a3fd8b75c
lingbot_vla,stack_sequence,5,100042,blue>red>green,failure,0,1200,1200,action_limit,Stack green block over red block and red block over blue block.,reused,lingbot_vla/stack_sequence/stack_sequence_ep100042_result.json,7b46433489cd9a7b10caf24e08572273e23d9750dd468d86837bdf4db677121e
lingbot_vla,stack_sequence,5,100043,blue>green>red,failure,0,1200,1200,action_limit,"Place blue block at the base, add green block, and top it with red block.",reused,lingbot_vla/stack_sequence/stack_sequence_ep100043_result.json,9adaae29e593dff5e5dd3fc64d806491b425127d7fa17015dd040c1b1df61b6e
lingbot_vla,stack_sequence,6,100050,red>green>blue,success,1,455,1200,task_success,"Put red block down, green block on red block, blue block on green block.",reused,lingbot_vla/stack_sequence/stack_sequence_ep100050_result.json,b61758a903b04f00744b3dd1544d63e532fafb8a710305eea6c9e7c9e51b8122
lingbot_vla,stack_sequence,6,100051,red>blue>green,failure,0,1200,1200,action_limit,"Rest blue block on red block, then rest green block on blue block.",reused,lingbot_vla/stack_sequence/stack_sequence_ep100051_result.json,90265b1be7133de1fefabbb0562cfc60b3bb4de60096317ae4a62e9ac722e682
lingbot_vla,stack_sequence,6,100052,green>red>blue,failure,0,1200,1200,action_limit,"Bottom to top, the order is green block, red block, blue block.",reused,lingbot_vla/stack_sequence/stack_sequence_ep100052_result.json,c6990e961a2d622a418e051ce128b1d88a94c0cdbf45bd46497cd2ba9347ed90
lingbot_vla,stack_sequence,6,100053,green>blue>red,failure,0,1200,1200,action_limit,"Bottom to top, the order is green block, blue block, red block.",reused,lingbot_vla/stack_sequence/stack_sequence_ep100053_result.json,534d3a6ff8f5e606660cc426a3387c5f2307030d4322579ed18132c51564df5e
lingbot_vla,stack_sequence,6,100054,blue>red>green,failure,0,1200,1200,action_limit,"First set blue block, then red block, then green block at the very top.",reused,lingbot_vla/stack_sequence/stack_sequence_ep100054_result.json,25978f7a17b7180b20508d5e148c1c4542973dc63769b4c662f5b7009357bf3c
lingbot_vla,stack_sequence,6,100055,blue>green>red,failure,0,1200,1200,action_limit,"Put blue block down, green block on blue block, red block on green block.",reused,lingbot_vla/stack_sequence/stack_sequence_ep100055_result.json,8bf335565b63b0f50eb73d00980155e9d20c9004b7cffde5f35c576f9ec35736
lingbot_vla,stack_sequence,7,100062,red>green>blue,success,1,457,1200,task_success,"Put red block down, green block on red block, blue block on green block.",reused,lingbot_vla/stack_sequence/stack_sequence_ep100062_result.json,72461db055aa76572a633507deaf320c36265f57e4a0df0c3f76b5eac74cbf30
lingbot_vla,stack_sequence,7,100063,red>blue>green,failure,0,1200,1200,action_limit,"Order the tower red block, blue block, green block from bottom to top.",reused,lingbot_vla/stack_sequence/stack_sequence_ep100063_result.json,63e09929719321810e512390e9969d53fcc3f2906e8471f15fd11a108de78c21
lingbot_vla,stack_sequence,7,100064,green>red>blue,failure,0,1200,1200,action_limit,"Rest red block on green block, then rest blue block on red block.",reused,lingbot_vla/stack_sequence/stack_sequence_ep100064_result.json,cd80eff8f82b92f4bf0968c9fe62a6dc4e9a93704d77882c2e93eb53ae92732d
lingbot_vla,stack_sequence,7,100065,green>blue>red,failure,0,1200,1200,action_limit,"Build a column: green block lowest, then blue block, then red block on top.",reused,lingbot_vla/stack_sequence/stack_sequence_ep100065_result.json,a2fe71f78d5f5f92cb9ee12e70842ebdadfc511c12591dec3e8749390ba03d34
lingbot_vla,stack_sequence,7,100066,blue>red>green,failure,0,1200,1200,action_limit,"Put blue block down, red block on blue block, green block on red block.",reused,lingbot_vla/stack_sequence/stack_sequence_ep100066_result.json,e9a076ae5defa4629ea06c92130b4797b843dc96c8ba43fe64012a207c2ce1c2
lingbot_vla,stack_sequence,7,100067,blue>green>red,failure,0,1200,1200,action_limit,"Order the tower blue block, green block, red block from bottom to top.",reused,lingbot_vla/stack_sequence/stack_sequence_ep100067_result.json,722b44a0e2ac7f405cd5aa14275329ec0a77f1151e37e293aa7e5a7e8f4292c0
lingbot_vla,stack_sequence,8,100068,red>green>blue,success,1,433,1200,task_success,"From the bottom up: red block, then green block, then blue block.",reused,lingbot_vla/stack_sequence/stack_sequence_ep100068_result.json,617639875abdc9465913e539cb7603fa318eda13e86a5820eb2e9684061b7174
lingbot_vla,stack_sequence,8,100069,red>blue>green,failure,0,1200,1200,action_limit,"Build a column: red block lowest, then blue block, then green block on top.",reused,lingbot_vla/stack_sequence/stack_sequence_ep100069_result.json,9e230daa36f56ba1ae3def4ffa434c536486c75d0d3f5d2a7d0b8fc3414762a8
lingbot_vla,stack_sequence,8,100070,green>red>blue,failure,0,1200,1200,action_limit,"Lay green block first, red block second, blue block third, each on the last.",reused,lingbot_vla/stack_sequence/stack_sequence_ep100070_result.json,aa04cdd481eaa3fef43f597522d2e2b0a2bac0fc1fd5c72bff36768dedb3aabb
lingbot_vla,stack_sequence,8,100071,green>blue>red,failure,0,1200,1200,action_limit,"Rest blue block on green block, then rest red block on blue block.",reused,lingbot_vla/stack_sequence/stack_sequence_ep100071_result.json,7b249a62799d4ed8eea12f5db83fbff98e199891fbc21612d989dabe69158a7c
lingbot_vla,stack_sequence,8,100072,blue>red>green,failure,0,1200,1200,action_limit,"Lay blue block first, red block second, green block third, each on the last.",reused,lingbot_vla/stack_sequence/stack_sequence_ep100072_result.json,9f570045820ef52fc7532e3a17c08ba760eab0eb16e8cfab673f7e4062943b45
lingbot_vla,stack_sequence,8,100073,blue>green>red,failure,0,1200,1200,action_limit,"First set blue block, then green block, then red block at the very top.",reused,lingbot_vla/stack_sequence/stack_sequence_ep100073_result.json,7658071f6158fefaa56563b0bc9002248c90a9d9947922588fb2529f87571b54
lingbot_vla,stack_sequence,9,100080,red>green>blue,failure,0,1200,1200,action_limit,"Build a column: red block lowest, then green block, then blue block on top.",reused,lingbot_vla/stack_sequence/stack_sequence_ep100080_result.json,b67a30d9b323cf5490e594296b442ac93dd9780f3f9937c6bb4bce00053bc270
lingbot_vla,stack_sequence,9,100081,red>blue>green,failure,0,1200,1200,action_limit,Stack green block over blue block and blue block over red block.,reused,lingbot_vla/stack_sequence/stack_sequence_ep100081_result.json,5e348de2e2903f1cb3d27caa797f660a7d4df8ab62617a2050908469f899265a
lingbot_vla,stack_sequence,9,100082,green>red>blue,failure,0,1200,1200,action_limit,Stack blue block over red block and red block over green block.,reused,lingbot_vla/stack_sequence/stack_sequence_ep100082_result.json,224a6daffb7ffa2335965e0e195d76beafec2fd54397cacc3a11e9ae9a5eef19
lingbot_vla,stack_sequence,9,100083,green>blue>red,failure,0,1200,1200,action_limit,"Lay green block first, blue block second, red block third, each on the last.",reused,lingbot_vla/stack_sequence/stack_sequence_ep100083_result.json,b6e4a6bc18ac3c9e55eefd5ffe14bd07df516d0661b958376776fd5c5b935dde
lingbot_vla,stack_sequence,9,100084,blue>red>green,failure,0,1200,1200,action_limit,"Rest red block on blue block, then rest green block on red block.",reused,lingbot_vla/stack_sequence/stack_sequence_ep100084_result.json,d97648bec67e2780c92d4fe5cbbb266b82483ac94eed6e0b1542cd48338c4032
lingbot_vla,stack_sequence,9,100085,blue>green>red,failure,0,1200,1200,action_limit,"Place blue block at the base, add green block, and top it with red block.",reused,lingbot_vla/stack_sequence/stack_sequence_ep100085_result.json,c5474c38e54d0eda4798989cd5f4e6a881de534d577a2b9846d1d686f1ad43cd
lingbot_vla,stack_sequence,10,100092,red>green>blue,failure,0,1200,1200,action_limit,"Rest green block on red block, then rest blue block on green block.",reused,lingbot_vla/stack_sequence/stack_sequence_ep100092_result.json,138fa954a2bc2ef8ad60dbdcf5922edf71ebfc96a4b5dfed8f14a13f521775bd
lingbot_vla,stack_sequence,10,100093,red>blue>green,failure,0,1200,1200,action_limit,"Rest blue block on red block, then rest green block on blue block.",reused,lingbot_vla/stack_sequence/stack_sequence_ep100093_result.json,0cef1bb1ad61c539d14181949d193971d7de8a03ab316731ba52fde8a37f5f46
lingbot_vla,stack_sequence,10,100094,green>red>blue,failure,0,1200,1200,action_limit,"Rest red block on green block, then rest blue block on red block.",reused,lingbot_vla/stack_sequence/stack_sequence_ep100094_result.json,9233cc4c0a339b4df78ef00f1229f8e95c47e9dad385d51242cb06b91fed822b
lingbot_vla,stack_sequence,10,100095,green>blue>red,failure,0,1200,1200,action_limit,"Rest blue block on green block, then rest red block on blue block.",reused,lingbot_vla/stack_sequence/stack_sequence_ep100095_result.json,ee15c011c597b654a0ce0abeead5355f4632d49e16cfbf6a3a86e47f2a79025b
lingbot_vla,stack_sequence,10,100096,blue>red>green,failure,0,1200,1200,action_limit,"Lay blue block first, red block second, green block third, each on the last.",reused,lingbot_vla/stack_sequence/stack_sequence_ep100096_result.json,865575aee57966bd75874e6176e555020d8340bf169b27b7bf9ef03dd04578cf
lingbot_vla,stack_sequence,10,100097,blue>green>red,failure,0,1200,1200,action_limit,"Rest green block on blue block, then rest red block on green block.",reused,lingbot_vla/stack_sequence/stack_sequence_ep100097_result.json,69a7775e12cf1bec30ef64ffd472a51837e8c0a60081b2353fdb1fae710e8656
lingbot_vla,stack_sequence,11,100098,red>green>blue,failure,0,1200,1200,action_limit,"Rest green block on red block, then rest blue block on green block.",reused,lingbot_vla/stack_sequence/stack_sequence_ep100098_result.json,095cd9a0eec7617e21b4ad029be8ebe2ad846470e34a53003819484b7995a07b
lingbot_vla,stack_sequence,11,100099,red>blue>green,failure,0,1200,1200,action_limit,"Order the tower red block, blue block, green block from bottom to top.",reused,lingbot_vla/stack_sequence/stack_sequence_ep100099_result.json,1dfd4e0229db76cf52fa1c7b4ec2f27ecff250c8dbe06998dfd4a16f4fd0c94e
lingbot_vla,stack_sequence,11,100100,green>red>blue,failure,0,1200,1200,action_limit,"Put green block down, red block on green block, blue block on red block.",reused,lingbot_vla/stack_sequence/stack_sequence_ep100100_result.json,4a63c61f06bc6f3689da0689f4993f6bf3569f6def1f3eccd93ab2a48636806c
lingbot_vla,stack_sequence,11,100101,green>blue>red,failure,0,1200,1200,action_limit,"Lay green block first, blue block second, red block third, each on the last.",reused,lingbot_vla/stack_sequence/stack_sequence_ep100101_result.json,6f2b020b82e2ab3c6c692543e89e773f9d4b541bbbc49bfe0566e39c6165ed96
lingbot_vla,stack_sequence,11,100102,blue>red>green,failure,0,1200,1200,action_limit,"Rest red block on blue block, then rest green block on red block.",reused,lingbot_vla/stack_sequence/stack_sequence_ep100102_result.json,95f327aebdae2b6343aae29f5bf3dcd61fe31681f5a73ff85991897f0a6ad32f
lingbot_vla,stack_sequence,11,100103,blue>green>red,failure,0,1200,1200,action_limit,Stack red block over green block and green block over blue block.,reused,lingbot_vla/stack_sequence/stack_sequence_ep100103_result.json,c23c19dcfd77b7b02936cd9ed5e6fdf6edc9ad8c170a7ddf82e9cb954739d1fc
lingbot_vla,stack_sequence,12,100104,red>green>blue,success,1,454,1200,task_success,"Bottom to top, the order is red block, green block, blue block.",reused,lingbot_vla/stack_sequence/stack_sequence_ep100104_result.json,45c750444c6c7af6ec2451c09504f984e8ce08f5c182206d8014c06428ca44ca
lingbot_vla,stack_sequence,12,100105,red>blue>green,failure,0,1200,1200,action_limit,"Rest blue block on red block, then rest green block on blue block.",reused,lingbot_vla/stack_sequence/stack_sequence_ep100105_result.json,f5f963abfe41cbaa3d296006bb377eedf18c6035fd7726ee5eb472911c3ba0e0
lingbot_vla,stack_sequence,12,100106,green>red>blue,failure,0,1200,1200,action_limit,"From the bottom up: green block, then red block, then blue block.",reused,lingbot_vla/stack_sequence/stack_sequence_ep100106_result.json,3c61799b31b1f35f0c852575559db50c329b52b26a5541870c6d98cb6baa7b0d
lingbot_vla,stack_sequence,12,100107,green>blue>red,failure,0,1200,1200,action_limit,"First set green block, then blue block, then red block at the very top.",reused,lingbot_vla/stack_sequence/stack_sequence_ep100107_result.json,d0ed680ebefe8d92f6bdb08e20cfa47bf71790a9b46b04de8e93d09f88b8c658
lingbot_vla,stack_sequence,12,100108,blue>red>green,failure,0,1200,1200,action_limit,"Put blue block down, red block on blue block, green block on red block.",reused,lingbot_vla/stack_sequence/stack_sequence_ep100108_result.json,c3def799504c13c89a27a8b0eced504d3a118fa537c58112d7f2f79b49df5d4c
lingbot_vla,stack_sequence,12,100109,blue>green>red,failure,0,1200,1200,action_limit,"Build a column: blue block lowest, then green block, then red block on top.",reused,lingbot_vla/stack_sequence/stack_sequence_ep100109_result.json,79d94a8e2acff685bbd43581448ba290345157f9a95f74e34955b4db8f9ac163
lingbot_vla,stack_sequence,13,100110,red>green>blue,success,1,462,1200,task_success,"Place red block at the base, add green block, and top it with blue block.",reused,lingbot_vla/stack_sequence/stack_sequence_ep100110_result.json,188e72cbbf6bc7c1cc3b63cbd83188e6f130a5fd9fcaf04499b7be339467b165
lingbot_vla,stack_sequence,13,100111,red>blue>green,failure,0,1200,1200,action_limit,Stack green block over blue block and blue block over red block.,reused,lingbot_vla/stack_sequence/stack_sequence_ep100111_result.json,2df642189f4352285558efa7ee9074633d66b833f08bedea07a6857a068ffd04
lingbot_vla,stack_sequence,13,100112,green>red>blue,failure,0,1200,1200,action_limit,"Put green block down, red block on green block, blue block on red block.",reused,lingbot_vla/stack_sequence/stack_sequence_ep100112_result.json,36d2f5c0fc64d0be55721f0fbe720fc6bcc3f7273c4da1f3abcd9ef27f797bbc
lingbot_vla,stack_sequence,13,100113,green>blue>red,failure,0,1200,1200,action_limit,"Lay green block first, blue block second, red block third, each on the last.",reused,lingbot_vla/stack_sequence/stack_sequence_ep100113_result.json,e3165e7b55a90cdc527ae0f01dfdbf5fb08526d5b0204814e9ca7cfed28b0a79
lingbot_vla,stack_sequence,13,100114,blue>red>green,failure,0,1200,1200,action_limit,"Place blue block at the base, add red block, and top it with green block.",reused,lingbot_vla/stack_sequence/stack_sequence_ep100114_result.json,4e368dffb4a32f7f693de3ad7bc3bfe627788f88e69ff76485afa4d6bac190c3
lingbot_vla,stack_sequence,13,100115,blue>green>red,failure,0,1200,1200,action_limit,"First set blue block, then green block, then red block at the very top.",reused,lingbot_vla/stack_sequence/stack_sequence_ep100115_result.json,9ad012178ee4597bcfac8fbdc6207075b49c93eb5c16af469d6eb0203e2f70c0
lingbot_vla,stack_sequence,14,100116,red>green>blue,success,1,440,1200,task_success,"Place red block at the base, add green block, and top it with blue block.",reused,lingbot_vla/stack_sequence/stack_sequence_ep100116_result.json,538dfb67ee9c90d7ce9ed0dcf08d53fcadd0fa2c58a147eadc41a1bb3130dfc2
lingbot_vla,stack_sequence,14,100117,red>blue>green,failure,0,1200,1200,action_limit,"Build a column: red block lowest, then blue block, then green block on top.",reused,lingbot_vla/stack_sequence/stack_sequence_ep100117_result.json,d914fe2af701100036f37a9c01fa642f075d7fec4a71aaa947c9e5621249fb7e
lingbot_vla,stack_sequence,14,100118,green>red>blue,failure,0,1200,1200,action_limit,"Build a column: green block lowest, then red block, then blue block on top.",reused,lingbot_vla/stack_sequence/stack_sequence_ep100118_result.json,34cff7aa4188759a236868268a34b9319e67dd98ec6a2e9aa2f45e5306ec70ce
lingbot_vla,stack_sequence,14,100119,green>blue>red,failure,0,1200,1200,action_limit,Stack red block over blue block and blue block over green block.,reused,lingbot_vla/stack_sequence/stack_sequence_ep100119_result.json,e31f6b59e636c0f0568c530ca2e888bbb7c7a587ac0d6ee36c78378826f363ae
lingbot_vla,stack_sequence,14,100120,blue>red>green,failure,0,1200,1200,action_limit,"Order the tower blue block, red block, green block from bottom to top.",reused,lingbot_vla/stack_sequence/stack_sequence_ep100120_result.json,39259cd2f80ca5a3c21f3472d1513ef30ac43a59ebe2de51220513c0a21587a5
lingbot_vla,stack_sequence,14,100121,blue>green>red,failure,0,1200,1200,action_limit,"Order the tower blue block, green block, red block from bottom to top.",reused,lingbot_vla/stack_sequence/stack_sequence_ep100121_result.json,935e779c0d930bfb1f0909dafb589fac7f22e0d0586c94ec69a55fe8db8741bb
lingbot_vla,stack_sequence,15,100140,red>green>blue,failure,0,1200,1200,action_limit,"Rest green block on red block, then rest blue block on green block.",reused,lingbot_vla/stack_sequence/stack_sequence_ep100140_result.json,3cbf6dcf9633559fa353c16ac8b45c3a3363f1bb54217bf636cf599e26d166b9
lingbot_vla,stack_sequence,15,100141,red>blue>green,failure,0,1200,1200,action_limit,"Place red block at the base, add blue block, and top it with green block.",reused,lingbot_vla/stack_sequence/stack_sequence_ep100141_result.json,5db6d855bef088515ba55c4a3b2403ed9ea60de90b72bc32aab97545cdfbaffb
