policy,task,block_index,seed,mode,status,success,action_calls,step_limit,termination,instruction,origin,record_path,record_sha256
lingbot_vla,attribute_select,9,100087,size:small,success,1,80,400,task_success,Reach for the small block and lift it.,reused,lingbot_vla/attribute_select/attribute_select_ep100087_result.json,acdb50efd71a76c1b0f0cef6d1ec0473d205633850ec60441c50150f87574938
lingbot_vla,attribute_select,10,100088,color:red,success,1,80,400,task_success,Fetch the red block.,reused,lingbot_vla/attribute_select/attribute_select_ep100088_result.json,b33ea48764e94abbba10d0f0b86696bfb81a3715adcde286fe327eae285b5e39
lingbot_vla,attribute_select,10,100089,color:blue,failure,0,400,400,action_limit,Fetch the blue block.,reused,lingbot_vla/attribute_select/attribute_select_ep100089_result.json,2dfe922c14076b6b44ab3934cf8bc8e9c6f2b961df64cf0a67badb525980f8c7
lingbot_vla,attribute_select,10,100090,decal:cat,failure,0,400,400,action_limit,Reach for the block with a cat on it and lift it.,reused,lingbot_vla/attribute_select/attribute_select_ep100090_result.json,8af0145eed2b3682ea3b8596e85bc4d311706351be29e61a5a8516fdf197e805
lingbot_vla,attribute_select,10,100091,decal:dog,success,1,80,400,task_success,Fetch the block with a dog on it.,reused,lingbot_vla/attribute_select/attribute_select_ep100091_result.json,bee0dbdce03801fb9da378f20f00cf3b05981e82ee73ca8e0075ad2700ef026c
lingbot_vla,attribute_select,10,100092,shape:block,failure,0,400,400,action_limit,Reach for the cube and lift it.,reused,lingbot_vla/attribute_select/attribute_select_ep100092_result.json,6ee028e070b486a117b4e8835099d075dff0753172195024223be760d04c43d9
lingbot_vla,attribute_select,10,100093,shape:bar,failure,0,400,400,action_limit,Reach for the long bar and lift it.,reused,lingbot_vla/attribute_select/attribute_select_ep100093_result.json,7750f013736347c90f30b98b70aaf572ddfd74fdf60a4a5c9b9eef0c715e8dda
lingbot_vla,attribute_select,10,100094,size:big,failure,0,400,400,action_limit,Reach for the big block and lift it.,reused,lingbot_vla/attribute_select/attribute_select_ep100094_result.json,c7f620de57d312b9bb5fdcf288d821f03e55f0e1c80e5ddcacaf0a4eb1a95ddf
lingbot_vla,attribute_select,10,100095,size:small,success,1,81,400,task_success,Reach for the small block and lift it.,reused,lingbot_vla/attribute_select/attribute_select_ep100095_result.json,43d0bb1d7360155efe009cbe632efd7e2016faf7b9cf84017535c83edcfaafa2
lingbot_vla,attribute_select,11,100096,color:red,success,1,81,400,task_success,Reach for the red block and lift it.,reused,lingbot_vla/attribute_select/attribute_select_ep100096_result.json,6761425b083481e73556eb79796197e521d0aeb1fc93d3c33ef86944f69ac4c7
lingbot_vla,attribute_select,11,100097,color:blue,success,1,232,400,task_success,Fetch the blue block.,reused,lingbot_vla/attribute_select/attribute_select_ep100097_result.json,a3415ada229aad661702c090d01cb5cb9251745886248003f571739dcaa514d1
lingbot_vla,attribute_select,11,100098,decal:cat,success,1,80,400,task_success,Fetch the block with a cat on it.,reused,lingbot_vla/attribute_select/attribute_select_ep100098_result.json,5fd8abb327b7964c8d203e21c3f589b95e0dca509b652d15e8c73d55431af4c8
lingbot_vla,attribute_select,11,100099,decal:dog,success,1,109,400,task_success,Fetch the block with a dog on it.,reused,lingbot_vla/attribute_select/attribute_select_ep100099_result.json,fe370784fcb58b3c46140c623693f4e851615a1defe0b4c38f68ee43b1a93702
lingbot_vla,attribute_select,11,100100,shape:block,success,1,80,400,task_success,Reach for the cube and lift it.,reused,lingbot_vla/attribute_select/attribute_select_ep100100_result.json,e37ea777675d4bb3b0661ab9fd62d622b30391ade29fc908bff8597e55d171fd
lingbot_vla,attribute_select,11,100101,shape:bar,failure,0,400,400,action_limit,Reach for the long bar and lift it.,reused,lingbot_vla/attribute_select/attribute_select_ep100101_result.json,da30985a949f018252dffb377920fee67fb4715d21f2d8481fb5885f783c3c81
lingbot_vla,attribute_select,11,100102,size:big,failure,0,400,400,action_limit,Fetch the big block.,reused,lingbot_vla/attribute_select/attribute_select_ep100102_result.json,c13ddeaa26aae76a6fb4625eb360cc8e194850d2b764ed824e820a7b92101e9d
lingbot_vla,attribute_select,11,100103,size:small,success,1,80,400,task_success,Fetch the small block.,reused,lingbot_vla/attribute_select/attribute_select_ep100103_result.json,529c396fa8222ca34d45b5fc82a017237c1e89b4c34a226699e067ef0845f810
lingbot_vla,attribute_select,12,100104,color:red,success,1,81,400,task_success,Reach for the red block and lift it.,reused,lingbot_vla/attribute_select/attribute_select_ep100104_result.json,552588b4edb5e35eddb53cb9afc81098605f4b3353fb8f14e54d2f3ad4dbebd5
lingbot_vla,attribute_select,12,100105,color:blue,success,1,229,400,task_success,Reach for the blue block and lift it.,reused,lingbot_vla/attribute_select/attribute_select_ep100105_result.json,531fcbf6c1d5f0df67c0f5426eb1b60514fec8f24c3de6b93188ba153a3202fe
lingbot_vla,attribute_select,12,100106,decal:cat,failure,0,400,400,action_limit,Reach for the block with a cat on it and lift it.,reused,lingbot_vla/attribute_select/attribute_select_ep100106_result.json,d1becaefa079571bdd6bfeebfc2059162c13430607044dc3d77849540265333a
lingbot_vla,attribute_select,12,100107,decal:dog,success,1,81,400,task_success,Reach for the block with a dog on it and lift it.,reused,lingbot_vla/attribute_select/attribute_select_ep100107_result.json,0c5b1df9bd4b2618167b2deb30af35dba225a58fe8500d49265208ee26eb462a
lingbot_vla,attribute_select,12,100108,shape:block,success,1,109,400,task_success,Reach for the cube and lift it.,reused,lingbot_vla/attribute_select/attribute_select_ep100108_result.json,7a4abb5301d99db2895f389831a503aaae1986c2d8fd1f51809d8a0d0682130f
lingbot_vla,attribute_select,12,100109,shape:bar,failure,0,400,400,action_limit,Fetch the long bar.,reused,lingbot_vla/attribute_select/attribute_select_ep100109_result.json,fcd0dea1b3c98cce97288d675fb7b154def2ff5f65ba58f10956dea882aca103
lingbot_vla,attribute_select,12,100110,size:big,failure,0,400,400,action_limit,Reach for the big block and lift it.,reused,lingbot_vla/attribute_select/attribute_select_ep100110_result.json,43368c066e3c73097d7ff567f787c3ae15a22face2f533e3bf1b3ba1c700e9a2
lingbot_vla,attribute_select,12,100111,size:small,success,1,81,400,task_success,Reach for the small block and lift it.,reused,lingbot_vla/attribute_select/attribute_select_ep100111_result.json,7a47dc4411f0c5b95fb82f55b872c69e9e1c38b59a4b3a8c2fd451bc54acf315
lingbot_vla,attribute_select,13,100112,color:red,success,1,230,400,task_success,Reach for the red block and lift it.,reused,lingbot_vla/attribute_select/attribute_select_ep100112_result.json,86f6c3821dff2b50f9c623f7b7279d129b95a9493836a1b616beaa0c8ed3dd0e
lingbot_vla,attribute_select,13,100113,color:blue,success,1,80,400,task_success,Fetch the blue block.,reused,lingbot_vla/attribute_select/attribute_select_ep100113_result.json,4bdf14f203d6960a4099212d5e6ef20e2925d0c40bc001bba25b1946a00a8f85
lingbot_vla,attribute_select,13,100114,decal:cat,success,1,79,400,task_success,Reach for the block with a cat on it and lift it.,reused,lingbot_vla/attribute_select/attribute_select_ep100114_result.json,132693f0fa461107b7889eb9c6cf01c3ed17b436b08e8b90357f0cc33673ab79
lingbot_vla,attribute_select,13,100115,decal:dog,failure,0,400,400,action_limit,Fetch the block with a dog on it.,reused,lingbot_vla/attribute_select/attribute_select_ep100115_result.json,31674617ba655b99612c5ad9bdb5ab8339627aed2967a4fb6ad157eb18791a6e
lingbot_vla,attribute_select,13,100116,shape:block,success,1,80,400,task_success,Fetch the cube.,reused,lingbot_vla/attribute_select/attribute_select_ep100116_result.json,897a6655cc8def611483ec56b9ce68333ff85b041b442e5863fbef389321c538
lingbot_vla,attribute_select,13,100117,shape:bar,failure,0,400,400,action_limit,Fetch the long bar.,reused,lingbot_vla/attribute_select/attribute_select_ep100117_result.json,290e3d3c37f26b288957e72e5873bada94c26c1d50af6035a8f7a1b5214a1e21
lingbot_vla,attribute_select,13,100118,size:big,failure,0,400,400,action_limit,Reach for the big block and lift it.,reused,lingbot_vla/attribute_select/attribute_select_ep100118_result.json,d5e1623488c5b27b195b9e3c0ed647049fc3ac045b1b39243f99d60f83e3caaa
lingbot_vla,attribute_select,13,100119,size:small,success,1,82,400,task_success,Reach for the small block and lift it.,reused,lingbot_vla/attribute_select/attribute_select_ep100119_result.json,39250b06b18c1a82de8b00147468d89d7a3f04796c1d53ea823d2c7573ae000a
lingbot_vla,attribute_select,14,100120,color:red,success,1,233,400,task_success,Reach for the red block and lift it.,reused,lingbot_vla/attribute_select/attribute_select_ep100120_result.json,d5b4a32435ec93950b8ea548d0981fe6acffdeebb69dedb3ff0ca458f9d19ea8
lingbot_vla,attribute_select,14,100121,color:blue,success,1,80,400,task_success,Fetch the blue block.,reused,lingbot_vla/attribute_select/attribute_select_ep100121_result.json,ab57e1caf3640d0175353afcab89d90a12c74113e0536dcf207565d3d7792b5c
lingbot_vla,attribute_select,14,100122,decal:cat,failure,0,400,400,action_limit,Fetch the block with a cat on it.,reused,lingbot_vla/attribute_select/attribute_select_ep100122_result.json,77972c41d7f63b37f20d47d99ac0cef1405954ade5954edced5d11317cfb7f4a
lingbot_vla,attribute_select,14,100123,decal:dog,success,1,80,400,task_success,Fetch the block with a dog on it.,reused,lingbot_vla/attribute_select/attribute_select_ep100123_result.json,de0eaf8946267bad237020cf53cae40bff26115ba2063ca221d12403c978c957
lingbot_vla,attribute_select,14,100124,shape:block,failure,0,400,400,action_limit,Fetch the cube.,reused,lingbot_vla/attribute_select/attribute_select_ep100124_result.json,913d2315b0bd5b1087bb71eaeb483feab710b466b8a272b2790fe349dafb4aa1
lingbot_vla,attribute_select,14,100125,shape:bar,success,1,80,400,task_success,Reach for the long bar and lift it.,reused,lingbot_vla/attribute_select/attribute_select_ep100125_result.json,5561aba05a09625e1ff80afe21de4c9e4988244b83c6fb85b94d75a4f6f1c9c4
lingbot_vla,attribute_select,14,100126,size:big,failure,0,400,400,action_limit,Reach for the big block and lift it.,reused,lingbot_vla/attribute_select/attribute_select_ep100126_result.json,0424f18128096f2b9ff1a27266324104842d92ebfe3b51165cb2df63bb740073
lingbot_vla,attribute_select,14,100127,size:small,success,1,81,400,task_success,Fetch the small block.,reused,lingbot_vla/attribute_select/attribute_select_ep100127_result.json,b419456588414f2a8e0304a2f2ad20043169faf24824b31b52822c47aa705fa6
lingbot_vla,attribute_select,15,100128,color:red,success,1,246,400,task_success,Fetch the red block.,reused,lingbot_vla/attribute_select/attribute_select_ep100128_result.json,c65ba92ea1156aefaa96f0c555b2523e795d05f75209f92e456a85b6812bd721
lingbot_vla,attribute_select,15,100129,color:blue,success,1,81,400,task_success,Fetch the blue block.,reused,lingbot_vla/attribute_select/attribute_select_ep100129_result.json,f2f9584d6e4c29fafb3148c110ac736ffe3f8e9d5ea06f7e5eb518d7eedbb2fd
lingbot_vla,attribute_select,15,100130,decal:cat,success,1,80,400,task_success,Reach for the block with a cat on it and lift it.,reused,lingbot_vla/attribute_select/attribute_select_ep100130_result.json,deb11871194130bae56326180ea0262a83e8152f27fac18e4223ba378cd0d94f
lingbot_vla,attribute_select,15,100131,decal:dog,failure,0,400,400,action_limit,Fetch the block with a dog on it.,reused,lingbot_vla/attribute_select/attribute_select_ep100131_result.json,c26f8e45b128e4afaf688526d4fc880ba6acf44b1de0ccf2fc891db493138574
lingbot_vla,attribute_select,15,100132,shape:block,success,1,80,400,task_success,Reach for the cube and lift it.,reused,lingbot_vla/attribute_select/attribute_select_ep100132_result.json,4cf6bc1121df2be1123cb72364048585eee5f4afb075e67ee1606ef28cccf45c
lingbot_vla,attribute_select,15,100133,shape:bar,failure,0,400,400,action_limit,Fetch the long bar.,reused,lingbot_vla/attribute_select/attribute_select_ep100133_result.json,83488e1abdb4154c28ea42bd545b06ebc566e13db8c54b3e413df23832bf0e2a
lingbot_vla,attribute_select,15,100134,size:big,failure,0,400,400,action_limit,Fetch the big block.,reused,lingbot_vla/attribute_select/attribute_select_ep100134_result.json,d7518e343dc47e5a8fb46148795e5492835f414101f998cc06ce9acd47045992
lingbot_vla,attribute_select,15,100135,size:small,success,1,79,400,task_success,Reach for the small block and lift it.,reused,lingbot_vla/attribute_select/attribute_select_ep100135_result.json,b051f1812618818db0b925b3a0b633954d4c6751ad4b841dd2dc8024bad17876
lingbot_vla,attribute_select,16,100144,color:red,success,1,396,400,task_success,Reach for the red block and lift it.,reused,lingbot_vla/attribute_select/attribute_select_ep100144_result.json,945298fbe5198e6d8b6940005385669bf33810ffcda2ff1fb06872a9c7c798ef
lingbot_vla,attribute_select,16,100145,color:blue,success,1,80,400,task_success,Fetch the blue block.,reused,lingbot_vla/attribute_select/attribute_select_ep100145_result.json,815fd1de8c023a9a5990c572136672f45a024acbcbf2a7873dad720ea65f3575
lingbot_vla,attribute_select,16,100146,decal:cat,failure,0,400,400,action_limit,Reach for the block with a cat on it and lift it.,reused,lingbot_vla/attribute_select/attribute_select_ep100146_result.json,7f7dfe59b5e347551ae9172abd088fc6d157fa136b77b71d8433895a1256460f
lingbot_vla,attribute_select,16,100147,decal:dog,success,1,80,400,task_success,Fetch the block with a dog on it.,reused,lingbot_vla/attribute_select/attribute_select_ep100147_result.json,5fa31120091e689aface98e80c4c7e173dbe5428162d215327442cb6743114a7
lingbot_vla,attribute_select,16,100148,shape:block,failure,0,400,400,action_limit,Fetch the cube.,reused,lingbot_vla/attribute_select/attribute_select_ep100148_result.json,b00b0df8556dc11a1361e5767ab179a7c7192d95df60bb1e9e0aea895b8d44c2
lingbot_vla,attribute_select,16,100149,shape:bar,failure,0,400,400,action_limit,Reach for the long bar and lift it.,reused,lingbot_vla/attribute_select/attribute_select_ep100149_result.json,7f87b88ef6cb7cbacb0647f63368ffedd908754c278e49628052940927db504c
lingbot_vla,attribute_select,16,100150,size:big,failure,0,400,400,action_limit,Fetch the big block.,reused,lingbot_vla/attribute_select/attribute_select_ep100150_result.json,d08853582d7de24a3ec35160b1bf89e85a1265c570cb8b9f1f107ebc0e3a0a58
lingbot_vla,attribute_select,16,100151,size:small,success,1,80,400,task_success,Fetch the small block.,reused,lingbot_vla/attribute_select/attribute_select_ep100151_result.json,b435bc4b2644d8fa77543a360c562e291fc9d0ed1fce92e9bd481f5d6f7d4f07
lingbot_vla,attribute_select,17,100152,color:red,failure,0,400,400,action_limit,Reach for the red block and lift it.,reused,lingbot_vla/attribute_select/attribute_select_ep100152_result.json,5b856ffca6d0612c23807a92664aac5571e95001ec9643c2086bbe8ffd8e4c16
lingbot_vla,attribute_select,17,100153,color:blue,success,1,81,400,task_success,Fetch the blue block.,reused,lingbot_vla/attribute_select/attribute_select_ep100153_result.json,f529ce6d4ad548dc64af659fe4dcdefd752cd2f87fd3d8c30eb1f5c590bc1dd8
lingbot_vla,attribute_select,17,100154,decal:cat,success,1,80,400,task_success,Reach for the block with a cat on it and lift it.,reused,lingbot_vla/attribute_select/attribute_select_ep100154_result.json,bcfc56b0120fcde0ba8f2b3e6d84e9fe36a877780be70a800bc7c6077197b8bf
lingbot_vla,attribute_select,17,100155,decal:dog,failure,0,400,400,action_limit,Fetch the block with a dog on it.,reused,lingbot_vla/attribute_select/attribute_select_ep100155_result.json,f9d9460604926c90551c5bded6c31b9b1794130524a00e5570f2b9d31fdde293
lingbot_vla,attribute_select,17,100156,shape:block,failure,0,400,400,action_limit,Reach for the cube and lift it.,reused,lingbot_vla/attribute_select/attribute_select_ep100156_result.json,143f9a3daebecf963d13d8be021bb4f83bdf160a8147e94a7d3ca91925ada67e
lingbot_vla,attribute_select,17,100157,shape:bar,success,1,80,400,task_success,Reach for the long bar and lift it.,reused,lingbot_vla/attribute_select/attribute_select_ep100157_result.json,46404bb8cf1e48c9ae0f7893915a6026facae667ea36d1c50fa5be8409208931
lingbot_vla,attribute_select,17,100158,size:big,failure,0,400,400,action_limit,Fetch the big block.,reused,lingbot_vla/attribute_select/attribute_select_ep100158_result.json,adc0f981b2d3bce34feb2cb3c7c37d9f7ce3373209bd6251108f467c0ef4967e
lingbot_vla,attribute_select,17,100159,size:small,success,1,80,400,task_success,Fetch the small block.,reused,lingbot_vla/attribute_select/attribute_select_ep100159_result.json,c5550482eb63d5b75e52a405bda51f1b58508dd95a83268459de1b5db2563a32
lingbot_vla,attribute_select,18,100160,color:red,failure,0,400,400,action_limit,Fetch the red block.,reused,lingbot_vla/attribute_select/attribute_select_ep100160_result.json,cbc57c71d91fab1fbecd26298724d5e3f59d3816ce876b5d9539e3a7cf3c612f
lingbot_vla,attribute_select,18,100161,color:blue,success,1,81,400,task_success,Reach for the blue block and lift it.,reused,lingbot_vla/attribute_select/attribute_select_ep100161_result.json,e9eba24979db57966088b075c0802685346f063d6af3e0a5424f3f23338362c0
lingbot_vla,attribute_select,18,100162,decal:cat,success,1,80,400,task_success,Reach for the block with a cat on it and lift it.,reused,lingbot_vla/attribute_select/attribute_select_ep100162_result.json,5ce843fcf05df6dc118f351130bc343711cb933692991f0fcddd0408b789f304
lingbot_vla,attribute_select,18,100163,decal:dog,failure,0,400,400,action_limit,Fetch the block with a dog on it.,reused,lingbot_vla/attribute_select/attribute_select_ep100163_result.json,56e699ab74c7797721cbf99ead5aef11d8eb723794d99242919630b1d26a3b09
lingbot_vla,attribute_select,18,100164,shape:block,failure,0,400,400,action_limit,Reach for the cube and lift it.,reused,lingbot_vla/attribute_select/attribute_select_ep100164_result.json,36b670b61152c162a0675e2844262d32397f763900dca86ea7b316049e2c0ad0
lingbot_vla,attribute_select,18,100165,shape:bar,failure,0,400,400,action_limit,Fetch the long bar.,reused,lingbot_vla/attribute_select/attribute_select_ep100165_result.json,59caa4a201b9152b79fd31bcedbca8d7673dcd06d19da088cf740ac0e9ed97df
lingbot_vla,attribute_select,18,100166,size:big,failure,0,400,400,action_limit,Fetch the big block.,reused,lingbot_vla/attribute_select/attribute_select_ep100166_result.json,53162b1acd6bf35eada57f3919bfdd5ccee817c88c3a8211a93230e2c9ecb928
lingbot_vla,attribute_select,18,100167,size:small,success,1,82,400,task_success,Reach for the small block and lift it.,reused,lingbot_vla/attribute_select/attribute_select_ep100167_result.json,59ae3361bf9a0aaa0092cdf4f9af1aae5ab5c7bb65193239f4cbb0bc326bd522
lingbot_vla,attribute_select,19,100168,color:red,success,1,80,400,task_success,Fetch the red block.,reused,lingbot_vla/attribute_select/attribute_select_ep100168_result.json,f2112c83fcc7a98d7c435bc7d74889ca1e785db6fff33c62ec86a6123c352931
lingbot_vla,attribute_select,19,100169,color:blue,success,1,230,400,task_success,Reach for the blue block and lift it.,reused,lingbot_vla/attribute_select/attribute_select_ep100169_result.json,5d0d4ac323c90183df38e00cfac94a73f93d242584d731374d91416d1499b69a
lingbot_vla,attribute_select,19,100170,decal:cat,success,1,80,400,task_success,Fetch the block with a cat on it.,reused,lingbot_vla/attribute_select/attribute_select_ep100170_result.json,91236c163f7cee92f54d4dea41d5054a6915c808f16a5d967131816a8c7a0f69
lingbot_vla,attribute_select,19,100171,decal:dog,failure,0,400,400,action_limit,Reach for the block with a dog on it and lift it.,reused,lingbot_vla/attribute_select/attribute_select_ep100171_result.json,57ec411ab9e6b1cb3af8a23fbacd21b92886d132b7d2d1e3761133520e1bda10
lingbot_vla,attribute_select,19,100172,shape:block,failure,0,400,400,action_limit,Reach for the cube and lift it.,reused,lingbot_vla/attribute_select/attribute_select_ep100172_result.json,0fed69dc36190060892d33483681a9ca959d9470326f80d37a188c2f1534e51a
lingbot_vla,attribute_select,19,100173,shape:bar,success,1,82,400,task_success,Fetch the long bar.,reused,lingbot_vla/attribute_select/attribute_select_ep100173_result.json,1f74e4804d8ecf592eea98da4e5bb58d24989007ec5a99c7d68a097dc44fda50
lingbot_vla,attribute_select,19,100174,size:big,failure,0,400,400,action_limit,Reach for the big block and lift it.,reused,lingbot_vla/attribute_select/attribute_select_ep100174_result.json,be0197575913bea71d521f5db578da70447ffd1a2c2e81de7e0bd4145b39ac2b
lingbot_vla,attribute_select,19,100175,size:small,success,1,80,400,task_success,Fetch the small block.,reused,lingbot_vla/attribute_select/attribute_select_ep100175_result.json,2d75c7a6970be27b5a2ca41c88d43c6973b2531bb25418a65999ffed049f9dbb
lingbot_vla,arm_select,0,200000,left,failure,0,400,400,action_limit,Have the left arm take the block.,reused,lingbot_vla/arm_select/arm_select_ep200000_result.json,6654aa2a66f6fe6f6e92951539df9f53a36bb581abcc3ec369c26de9e8cfa0d5
lingbot_vla,arm_select,0,200001,right,failure,0,400,400,action_limit,Have the right arm take the block.,reused,lingbot_vla/arm_select/arm_select_ep200001_result.json,908ae36b07d097b1b0fa4e5ea68865ef5ca8292b44106f9381e9690f9b8d81d3
lingbot_vla,arm_select,1,200002,left,failure,0,400,400,action_limit,Use the left arm to retrieve the block.,reused,lingbot_vla/arm_select/arm_select_ep200002_result.json,c881d54a5d7df7ae7270b6641e5adccad2dd44b32f7a81b7e7f941483db7c103
lingbot_vla,arm_select,1,200003,right,failure,0,400,400,action_limit,Use the right arm to retrieve the block.,reused,lingbot_vla/arm_select/arm_select_ep200003_result.json,fba7be0a2a28914be59112c274dd5c946b6031ed2940acbb6e8d8ed0ffed6610
lingbot_vla,arm_select,2,200004,left,success,1,81,400,task_success,Let the left arm grab the block.,reused,lingbot_vla/arm_select/arm_select_ep200004_result.json,936a8e3c71311e26d224c71fe0bb3a0eb5920336e4ac95e97089e8ec70f4a65c
lingbot_vla,arm_select,2,200005,right,failure,0,400,400,action_limit,Let the right arm grab the block.,reused,lingbot_vla/arm_select/arm_select_ep200005_result.json,fc4917e5157863f9c5794f65f73b06272b1f94742dd108b200941ee8537150d1
lingbot_vla,arm_select,3,200006,left,failure,0,400,400,action_limit,Have the left arm take the block.,reused,lingbot_vla/arm_select/arm_select_ep200006_result.json,2b6330cd626daa848c7948e91e00cfa2347377b7a1a4382662f73488fae3eebc
lingbot_vla,arm_select,3,200007,right,failure,0,400,400,action_limit,Have the right arm take the block.,reused,lingbot_vla/arm_select/arm_select_ep200007_result.json,8f65a6d6a47122c8b33f2376156c42c3dd39542f0d2af1da8553387aac90f2be
lingbot_vla,arm_select,4,200008,left,failure,0,400,400,action_limit,"With the left arm, grab the block.",reused,lingbot_vla/arm_select/arm_select_ep200008_result.json,a08b187f393e5a17b727cbb83c35f12904141f21e19262e161219e36c9c7e0ca
lingbot_vla,arm_select,4,200009,right,failure,0,400,400,action_limit,"With the right arm, grab the block.",reused,lingbot_vla/arm_select/arm_select_ep200009_result.json,67f86011ce4d3e1c3936d20d03cfffc454357df204da85177b2cc6ee68580193
lingbot_vla,arm_select,5,200010,left,success,1,80,400,task_success,Employ the left arm to lift the block.,reused,lingbot_vla/arm_select/arm_select_ep200010_result.json,4b04431e97265f2dab6fc0f3f94f2bc4f16a993afeb19598bb197d500eb0e4e0
lingbot_vla,arm_select,5,200011,right,success,1,208,400,task_success,Employ the right arm to lift the block.,reused,lingbot_vla/arm_select/arm_select_ep200011_result.json,9e02ff402edfe62079b0d01d91f046b6a1962cd48fd1482add983b76440e4c2a
lingbot_vla,arm_select,6,200012,left,failure,0,400,400,action_limit,Use the left arm to hold the block.,reused,lingbot_vla/arm_select/arm_select_ep200012_result.json,e59021a0974aab00b09666fc83e3bb1fac95457f55cef86b6dcd4cfa119a63a5
lingbot_vla,arm_select,6,200013,right,failure,0,400,400,action_limit,Use the right arm to hold the block.,reused,lingbot_vla/arm_select/arm_select_ep200013_result.json,2a0c5099af621eea26c61e605e5c039b01fefdf5e198594d83de637e7d1e4b89
lingbot_vla,arm_select,7,200016,left,success,1,80,400,task_success,Employ the left arm to lift the block.,reused,lingbot_vla/arm_select/arm_select_ep200016_result.json,f379f3aa6228ee709a51c9b91b1c47b9a0b763b8479d1bf7128f81afd424bd9a
lingbot_vla,arm_select,7,200017,right,success,1,168,400,task_success,Employ the right arm to lift the block.,reused,lingbot_vla/arm_select/arm_select_ep200017_result.json,496b2878a6cacec3dff7a44b980760b795110c5b0d4cbfcd4bc571bf4f8cd6ec
lingbot_vla,arm_select,8,200018,left,failure,0,400,400,action_limit,Collect the block using the left arm.,reused,lingbot_vla/arm_select/arm_select_ep200018_result.json,42dff997729327d612a10b8873246186644ddde948defd23ce5eb3feab01f529
lingbot_vla,arm_select,8,200019,right,failure,0,400,400,action_limit,Collect the block using the right arm.,reused,lingbot_vla/arm_select/arm_select_ep200019_result.json,36f2b14ccbbd7e936423397e329292e1dd6e19f0f33cf8fd81a1455e46b86ade
lingbot_vla,arm_select,9,200020,left,failure,0,400,400,action_limit,Pick up the block carefully with the left arm.,reused,lingbot_vla/arm_select/arm_select_ep200020_result.json,c0a58d038c8945b65dbcaefb5ae59cf9a8ff88ec91873b0faf02d6e5e7bf409f
lingbot_vla,arm_select,9,200021,right,failure,0,400,400,action_limit,Pick up the block carefully with the right arm.,reused,lingbot_vla/arm_select/arm_select_ep200021_result.json,5b7cff5b7a2e6f7223da6ef794838a3b500a40ca415d529476a9eaf39015c13e
lingbot_vla,arm_select,10,200022,left,success,1,80,400,task_success,Scoop up the block with the left arm.,reused,lingbot_vla/arm_select/arm_select_ep200022_result.json,4a88d20ea2147e3b3a00f31ab51c197b541a14899796d429d88acb745bd10e07
lingbot_vla,arm_select,10,200023,right,success,1,198,400,task_success,Scoop up the block with the right arm.,reused,lingbot_vla/arm_select/arm_select_ep200023_result.json,ba540d4cb786a70441704d9605dc4c3574a23e0fb04e5183df7f5c59ff3eeea9
lingbot_vla,arm_select,11,200026,left,failure,0,400,400,action_limit,Let the left arm grab the block.,reused,lingbot_vla/arm_select/arm_select_ep200026_result.json,f69df13389295f8c657dd97f04799ae3c8efb3f748ecbe03fbd5822b7a03fe7a
lingbot_vla,arm_select,11,200027,right,failure,0,400,400,action_limit,Let the right arm grab the block.,reused,lingbot_vla/arm_select/arm_select_ep200027_result.json,e2cf23a1033a682fd586bc1aa7d20194e616ac85ca19e1c9a6793939561bbd7a
lingbot_vla,arm_select,12,200028,left,success,1,80,400,task_success,Scoop up the block with the left arm.,reused,lingbot_vla/arm_select/arm_select_ep200028_result.json,f0a03a839c7ef2e94696f20f7d63e5cb4d83cb44c201aed3205125c26dcd9ca0
lingbot_vla,arm_select,12,200029,right,success,1,165,400,task_success,Scoop up the block with the right arm.,reused,lingbot_vla/arm_select/arm_select_ep200029_result.json,79af9886c9ca60b08bb29600ea25eb63ff18092b6120f0a89884c47232b5f85f
lingbot_vla,arm_select,13,200030,left,success,1,87,400,task_success,Pick up the block carefully with the left arm.,reused,lingbot_vla/arm_select/arm_select_ep200030_result.json,7ab43c3b68cbb78c6ca4e8533b35169117424b1dd93023680b10c27e9876cf5b
lingbot_vla,arm_select,13,200031,right,failure,0,400,400,action_limit,Pick up the block carefully with the right arm.,reused,lingbot_vla/arm_select/arm_select_ep200031_result.json,33790c928e30e3787aaebf2392ee7a73ef864088f3864b8b773719919b4e1717
lingbot_vla,arm_select,14,200032,left,failure,0,400,400,action_limit,Employ the left arm to lift the block.,reused,lingbot_vla/arm_select/arm_select_ep200032_result.json,f39c16477bb53f63363fa6fd24e162069966f2f09459e8ed83ae0403d1e34e59
lingbot_vla,arm_select,14,200033,right,failure,0,400,400,action_limit,Employ the right arm to lift the block.,reused,lingbot_vla/arm_select/arm_select_ep200033_result.json,0cbe1ffc54e2fedaeca0cb1d0692812f5f5c568c1289db36ff6f3acaf41455b5
lingbot_vla,arm_select,15,200034,left,success,1,80,400,task_success,Employ the left arm to lift the block.,reused,lingbot_vla/arm_select/arm_select_ep200034_result.json,ff280512116154d2c95d84d29f4069517265a4f2b130c621c32fc06afd384a3b
lingbot_vla,arm_select,15,200035,right,success,1,162,400,task_success,Employ the right arm to lift the block.,reused,lingbot_vla/arm_select/arm_select_ep200035_result.json,759d1677ac5634d327cb17defe30173d770a1f0e525730addb0ea59685bdc303
