policy,task,block_index,seed,mode,status,success,action_calls,step_limit,termination,instruction,origin,record_path,record_sha256
hy_vla,place_relative,9,100058,back,failure,0,400,400,action_limit,Use the left arm to grab the green toycar and place it behind the red tea-box,reused,hy_vla/place_relative/place_relative_ep100058_result.json,f75931c5d964729f0699d5652bd8b89c2be9d75c59866a6bdd6ffc1f4c34c399
hy_vla,place_relative,10,100062,front,failure,0,400,400,action_limit,Relocate the red stapler in front of the red tea-box,reused,hy_vla/place_relative/place_relative_ep100062_result.json,b3fe331d0917dd1a37416b7079c2edd8f43c9e023814d44f8dd1dafc346f30fe
hy_vla,place_relative,10,100063,back,failure,0,400,400,action_limit,"Use the left arm to pick up the red stapler, set it behind the red tea-box",reused,hy_vla/place_relative/place_relative_ep100063_result.json,7edc5be15f0ae45e35d48d4aa4a3e96e418e1e9fe37196920c1c2c1c61725a4f
hy_vla,place_relative,11,100067,front,failure,0,400,400,action_limit,Pick up the black remotecontrol and move it in front of the red tea-box,reused,hy_vla/place_relative/place_relative_ep100067_result.json,0f10f4b0a4d657e9ac2465202d0da4e995ea7d33b03a24ec53be96f8fc33f526
hy_vla,place_relative,11,100068,back,failure,0,400,400,action_limit,Use the left arm to grab the black remotecontrol and place it behind the red tea-box,reused,hy_vla/place_relative/place_relative_ep100068_result.json,7bf25f0a97acd52e9acba4fa19e73f582670ecd7f401e69866317aebc928bd3d
hy_vla,place_relative,12,100072,front,failure,0,400,400,action_limit,Grab the red can and set it in front of the red tea-box,new,hy_vla/place_relative/place_relative_ep100072_result.json,c06423bfa1c76bcb60d09642046eb866cd0cf030b0446114a8b2bf800ecda3cc
hy_vla,place_relative,12,100073,back,failure,0,400,400,action_limit,Lift the red can and set it behind the red tea-box,new,hy_vla/place_relative/place_relative_ep100073_result.json,6d9587ae7dc5deba1a4227d4fdd2957faab7855e8ebc5d0f3e5ffea3e988112a
hy_vla,place_relative,13,100077,front,failure,0,400,400,action_limit,Lift the blue soap and set it in front of the red tea-box,new,hy_vla/place_relative/place_relative_ep100077_result.json,6b035a27bedeb738c3ad5d71b7f6783131a3b059ac07a71ac7d4ad2e5595abbf
hy_vla,place_relative,13,100078,back,failure,0,400,400,action_limit,Pick up the blue soap and move it behind the red tea-box,new,hy_vla/place_relative/place_relative_ep100078_result.json,957b2b1b09bb9f62a16fbe9aa0dd164cfa569b515e4cf36dd5982a8544c389a8
hy_vla,place_relative,14,100082,front,failure,0,400,400,action_limit,"Use the left arm to pick up the gray mouse, set it in front of the brown coffee-box",new,hy_vla/place_relative/place_relative_ep100082_result.json,45209a4df754cd6aed4ac93ba8dc2c390df54d7c9099c51a9e7ad0f74f4b9615
hy_vla,place_relative,14,100083,back,failure,0,400,400,action_limit,Use the left arm to grab the gray mouse and place it behind the brown coffee-box,new,hy_vla/place_relative/place_relative_ep100083_result.json,9619e0986a572fe34b03a072ddf548dfe9ab0f2197e81a4848c642af5db0f800
hy_vla,place_relative,15,100087,front,failure,0,400,400,action_limit,Grab the green toycar and set it in front of the brown coffee-box,new,hy_vla/place_relative/place_relative_ep100087_result.json,29efc97a22094ccebead9d0bbbe74215c6a2a35aa928f39f4cd316203a39f84f
hy_vla,place_relative,15,100088,back,failure,0,400,400,action_limit,Pick up the green toycar and move it behind the brown coffee-box,new,hy_vla/place_relative/place_relative_ep100088_result.json,95f868bfa193046ca61e673864fdacfccabd6aaafe3b6a21996d8e6309787784
hy_vla,place_relative,16,100097,front,failure,0,400,400,action_limit,Lift the black remotecontrol and set it in front of the brown coffee-box,new,hy_vla/place_relative/place_relative_ep100097_result.json,5025bb5dc12a60fba37482c8abc2fd5d19b15019b6fcb4206cb9e8b1311ebf38
hy_vla,place_relative,16,100098,back,failure,0,400,400,action_limit,Use the right arm to grab the black remotecontrol and place it behind the brown coffee-box,new,hy_vla/place_relative/place_relative_ep100098_result.json,91f4b08940b6a018bae89a1f3ce551f1aa30f0969b8b6821f9d9c946d786d746
hy_vla,place_relative,17,100102,front,failure,0,400,400,action_limit,Use the right arm to grab the red can and place it in front of the brown coffee-box,new,hy_vla/place_relative/place_relative_ep100102_result.json,6f72321cc81d9979fbb80afeeb62cc6e0233ae7cfeadc51d66467d5775129817
hy_vla,place_relative,17,100103,back,failure,0,400,400,action_limit,Pick up the red can and move it behind the brown coffee-box,new,hy_vla/place_relative/place_relative_ep100103_result.json,2b83298542b4d018e4fe198bce01f7bcb02e918852c088f137f7de66060a1fe5
hy_vla,place_relative,18,100107,front,failure,0,400,400,action_limit,Use the right arm to grab the blue soap and place it in front of the brown coffee-box,new,hy_vla/place_relative/place_relative_ep100107_result.json,a20289e778f10030c76409dc8e452cc6205ba7527939be5392e0c7851a6f6f9f
hy_vla,place_relative,18,100108,back,failure,0,400,400,action_limit,Grab the blue soap and set it behind the brown coffee-box,new,hy_vla/place_relative/place_relative_ep100108_result.json,a43b83acd317b6733e6231cc8e278e9f6a5b625ade5f275c605052c9f1f82a99
hy_vla,place_relative,19,100112,front,failure,0,400,400,action_limit,Relocate the gray mouse in front of the red tea-box,new,hy_vla/place_relative/place_relative_ep100112_result.json,fbed23eb39b9930888ee5bbeeb3e0a940d6080d3269442d7f52b85f99c5c1b28
hy_vla,place_relative,19,100113,back,failure,0,400,400,action_limit,Lift the gray mouse and set it behind the red tea-box,new,hy_vla/place_relative/place_relative_ep100113_result.json,8853698a20981a5a96c9b85787e2459899fee79bc4610fbc33d0988208c165e0
